,month,year,City,country_id,Country,Latitude,Longitude,AverageTemperatureCel,AverageTemperatureUncertaintyCel
296,7,1878,Auckland,NEW,New Zealand,36.17S,175.03E,11.357,0.8530000000000015
297,8,1878,Auckland,NEW,New Zealand,36.17S,175.03E,10.948,0.8439999999999989
298,9,1878,Auckland,NEW,New Zealand,36.17S,175.03E,13.365000000000002,0.9400000000000001
299,10,1878,Auckland,NEW,New Zealand,36.17S,175.03E,13.465,0.8010000000000004
300,11,1878,Auckland,NEW,New Zealand,36.17S,175.03E,15.731000000000002,1.2460000000000013
301,12,1878,Auckland,NEW,New Zealand,36.17S,175.03E,18.246,1.3669999999999998
302,1,1879,Auckland,NEW,New Zealand,36.17S,175.03E,17.901,0.9840000000000002
303,2,1879,Auckland,NEW,New Zealand,36.17S,175.03E,17.447999999999997,1.1020000000000014
304,3,1879,Auckland,NEW,New Zealand,36.17S,175.03E,18.136000000000003,0.6389999999999989
305,4,1879,Auckland,NEW,New Zealand,36.17S,175.03E,14.962000000000002,1.343999999999998
306,5,1879,Auckland,NEW,New Zealand,36.17S,175.03E,14.944,1.1659999999999984
307,6,1879,Auckland,NEW,New Zealand,36.17S,175.03E,12.379000000000001,0.8049999999999989
308,7,1879,Auckland,NEW,New Zealand,36.17S,175.03E,11.365,1.0029999999999992
309,8,1879,Auckland,NEW,New Zealand,36.17S,175.03E,11.324000000000002,0.7829999999999989
310,9,1879,Auckland,NEW,New Zealand,36.17S,175.03E,13.273,0.7450000000000006
311,10,1879,Auckland,NEW,New Zealand,36.17S,175.03E,13.446000000000002,0.7430000000000013
312,11,1879,Auckland,NEW,New Zealand,36.17S,175.03E,15.883000000000001,0.8180000000000002
313,12,1879,Auckland,NEW,New Zealand,36.17S,175.03E,17.119,0.8670000000000004
314,1,1880,Auckland,NEW,New Zealand,36.17S,175.03E,18.42,1.1240000000000014
315,2,1880,Auckland,NEW,New Zealand,36.17S,175.03E,19.697,1.0559999999999983
316,3,1880,Auckland,NEW,New Zealand,36.17S,175.03E,18.805,0.8199999999999995
317,4,1880,Auckland,NEW,New Zealand,36.17S,175.03E,16.959000000000003,1.0160000000000007
318,5,1880,Auckland,NEW,New Zealand,36.17S,175.03E,14.981000000000002,0.7060000000000007
319,6,1880,Auckland,NEW,New Zealand,36.17S,175.03E,12.305,0.7029999999999998
320,7,1880,Auckland,NEW,New Zealand,36.17S,175.03E,11.915000000000001,0.9280000000000004
321,8,1880,Auckland,NEW,New Zealand,36.17S,175.03E,11.658999999999999,0.9310000000000014
322,9,1880,Auckland,NEW,New Zealand,36.17S,175.03E,13.152,0.7249999999999999
323,10,1880,Auckland,NEW,New Zealand,36.17S,175.03E,13.54,1.1510000000000018
324,11,1880,Auckland,NEW,New Zealand,36.17S,175.03E,15.722,1.5440000000000016
325,12,1880,Auckland,NEW,New Zealand,36.17S,175.03E,16.6,1.184
326,1,1881,Auckland,NEW,New Zealand,36.17S,175.03E,17.131,1.3750000000000009
327,2,1881,Auckland,NEW,New Zealand,36.17S,175.03E,19.171000000000003,0.9380000000000008
328,3,1881,Auckland,NEW,New Zealand,36.17S,175.03E,18.400999999999996,0.8249999999999997
329,4,1881,Auckland,NEW,New Zealand,36.17S,175.03E,16.883,0.7509999999999984
330,5,1881,Auckland,NEW,New Zealand,36.17S,175.03E,14.503000000000002,1.0569999999999997
331,6,1881,Auckland,NEW,New Zealand,36.17S,175.03E,13.179999999999998,1.3920000000000006
332,7,1881,Auckland,NEW,New Zealand,36.17S,175.03E,12.076,0.6400000000000006
333,8,1881,Auckland,NEW,New Zealand,36.17S,175.03E,11.971,0.6849999999999983
334,9,1881,Auckland,NEW,New Zealand,36.17S,175.03E,12.618000000000002,0.5849999999999985
335,10,1881,Auckland,NEW,New Zealand,36.17S,175.03E,13.562,0.721999999999999
336,11,1881,Auckland,NEW,New Zealand,36.17S,175.03E,15.504999999999999,1.8120000000000007
337,12,1881,Auckland,NEW,New Zealand,36.17S,175.03E,16.296,1.25
338,1,1882,Auckland,NEW,New Zealand,36.17S,175.03E,17.75,1.3449999999999998
339,2,1882,Auckland,NEW,New Zealand,36.17S,175.03E,17.781999999999996,1.1049999999999984
340,3,1882,Auckland,NEW,New Zealand,36.17S,175.03E,18.822999999999997,0.6870000000000016
341,4,1882,Auckland,NEW,New Zealand,36.17S,175.03E,16.851999999999997,0.8249999999999997
342,5,1882,Auckland,NEW,New Zealand,36.17S,175.03E,13.853999999999997,0.8219999999999987
343,6,1882,Auckland,NEW,New Zealand,36.17S,175.03E,13.206999999999999,0.8519999999999999
344,7,1882,Auckland,NEW,New Zealand,36.17S,175.03E,11.799,0.5969999999999982
345,9,1882,Auckland,NEW,New Zealand,36.17S,175.03E,12.961,0.5330000000000013
346,10,1882,Auckland,NEW,New Zealand,36.17S,175.03E,12.906999999999998,0.5709999999999995
347,11,1882,Auckland,NEW,New Zealand,36.17S,175.03E,14.440999999999999,0.9369999999999992
348,12,1882,Auckland,NEW,New Zealand,36.17S,175.03E,17.262999999999998,0.7339999999999987
349,1,1883,Auckland,NEW,New Zealand,36.17S,175.03E,19.166000000000004,1.3859999999999988
350,2,1883,Auckland,NEW,New Zealand,36.17S,175.03E,19.761,1.0940000000000003
351,3,1883,Auckland,NEW,New Zealand,36.17S,175.03E,18.892000000000003,1.2609999999999981
352,4,1883,Auckland,NEW,New Zealand,36.17S,175.03E,15.426,0.5359999999999983
353,5,1883,Auckland,NEW,New Zealand,36.17S,175.03E,14.207,0.5899999999999986
354,6,1883,Auckland,NEW,New Zealand,36.17S,175.03E,12.613999999999997,0.5010000000000008
355,7,1883,Auckland,NEW,New Zealand,36.17S,175.03E,11.770000000000001,0.9230000000000003
356,8,1883,Auckland,NEW,New Zealand,36.17S,175.03E,11.283999999999999,1.307999999999999
357,9,1883,Auckland,NEW,New Zealand,36.17S,175.03E,11.925000000000002,1.0870000000000009
358,10,1883,Auckland,NEW,New Zealand,36.17S,175.03E,12.805,0.437
359,11,1883,Auckland,NEW,New Zealand,36.17S,175.03E,14.106,0.5330000000000013
360,12,1883,Auckland,NEW,New Zealand,36.17S,175.03E,15.652,0.8029999999999996
361,1,1884,Auckland,NEW,New Zealand,36.17S,175.03E,15.775000000000002,1.4650000000000003
362,2,1884,Auckland,NEW,New Zealand,36.17S,175.03E,16.773,2.1189999999999998
363,3,1884,Auckland,NEW,New Zealand,36.17S,175.03E,16.828,1.1290000000000018
364,4,1884,Auckland,NEW,New Zealand,36.17S,175.03E,15.0,0.6759999999999996
365,5,1884,Auckland,NEW,New Zealand,36.17S,175.03E,12.838999999999999,0.47499999999999826
366,6,1884,Auckland,NEW,New Zealand,36.17S,175.03E,12.352,0.5380000000000015
367,7,1884,Auckland,NEW,New Zealand,36.17S,175.03E,11.645,0.3840000000000011
368,8,1884,Auckland,NEW,New Zealand,36.17S,175.03E,12.132000000000001,0.5870000000000017
369,9,1884,Auckland,NEW,New Zealand,36.17S,175.03E,12.315999999999999,0.8530000000000015
370,10,1884,Auckland,NEW,New Zealand,36.17S,175.03E,13.118999999999998,1.0190000000000015
371,11,1884,Auckland,NEW,New Zealand,36.17S,175.03E,13.933,0.48900000000000116
372,12,1884,Auckland,NEW,New Zealand,36.17S,175.03E,15.904999999999998,1.3979999999999986
373,1,1885,Auckland,NEW,New Zealand,36.17S,175.03E,16.912,0.7319999999999993
374,2,1885,Auckland,NEW,New Zealand,36.17S,175.03E,18.183,0.8410000000000019
375,3,1885,Auckland,NEW,New Zealand,36.17S,175.03E,17.4,1.7190000000000003
376,4,1885,Auckland,NEW,New Zealand,36.17S,175.03E,15.194,0.5559999999999989
377,5,1885,Auckland,NEW,New Zealand,36.17S,175.03E,13.726,0.6099999999999994
378,6,1885,Auckland,NEW,New Zealand,36.17S,175.03E,12.860999999999999,0.42100000000000176
379,7,1885,Auckland,NEW,New Zealand,36.17S,175.03E,12.122999999999998,1.3129999999999993
380,8,1885,Auckland,NEW,New Zealand,36.17S,175.03E,11.290000000000001,1.0530000000000013
381,9,1885,Auckland,NEW,New Zealand,36.17S,175.03E,12.083000000000002,0.9970000000000014
382,10,1885,Auckland,NEW,New Zealand,36.17S,175.03E,12.841,0.5690000000000003
383,11,1885,Auckland,NEW,New Zealand,36.17S,175.03E,14.547,0.9530000000000014
384,12,1885,Auckland,NEW,New Zealand,36.17S,175.03E,16.342,1.2199999999999989
385,1,1886,Auckland,NEW,New Zealand,36.17S,175.03E,18.439000000000004,2.1159999999999988
386,2,1886,Auckland,NEW,New Zealand,36.17S,175.03E,19.54,0.874
387,3,1886,Auckland,NEW,New Zealand,36.17S,175.03E,18.157999999999998,0.7169999999999987
388,4,1886,Auckland,NEW,New Zealand,36.17S,175.03E,16.683000000000003,0.9659999999999987
389,5,1886,Auckland,NEW,New Zealand,36.17S,175.03E,14.039000000000001,0.577999999999999
390,6,1886,Auckland,NEW,New Zealand,36.17S,175.03E,11.67,0.4269999999999996
391,7,1886,Auckland,NEW,New Zealand,36.17S,175.03E,10.801,0.6419999999999999
392,8,1886,Auckland,NEW,New Zealand,36.17S,175.03E,11.416,1.311
393,9,1886,Auckland,NEW,New Zealand,36.17S,175.03E,11.766,0.4300000000000005
394,10,1886,Auckland,NEW,New Zealand,36.17S,175.03E,13.086,1.04
395,11,1886,Auckland,NEW,New Zealand,36.17S,175.03E,15.194,1.2900000000000016
396,12,1886,Auckland,NEW,New Zealand,36.17S,175.03E,16.157,1.189
397,1,1887,Auckland,NEW,New Zealand,36.17S,175.03E,19.831000000000003,1.5700000000000003
398,2,1887,Auckland,NEW,New Zealand,36.17S,175.03E,19.601000000000003,1.9340000000000006
399,3,1887,Auckland,NEW,New Zealand,36.17S,175.03E,18.957000000000004,0.9310000000000014
400,4,1887,Auckland,NEW,New Zealand,36.17S,175.03E,16.862,1.072999999999998
401,5,1887,Auckland,NEW,New Zealand,36.17S,175.03E,14.110000000000001,1.1979999999999988
402,6,1887,Auckland,NEW,New Zealand,36.17S,175.03E,13.042,0.9169999999999985
403,7,1887,Auckland,NEW,New Zealand,36.17S,175.03E,11.811,0.874
404,8,1887,Auckland,NEW,New Zealand,36.17S,175.03E,10.457,0.6430000000000015
405,9,1887,Auckland,NEW,New Zealand,36.17S,175.03E,11.904,0.528000000000001
406,10,1887,Auckland,NEW,New Zealand,36.17S,175.03E,12.99,0.6119999999999988
407,11,1887,Auckland,NEW,New Zealand,36.17S,175.03E,14.114999999999998,0.8970000000000016
408,12,1887,Auckland,NEW,New Zealand,36.17S,175.03E,15.82,0.755000000000001
409,1,1888,Auckland,NEW,New Zealand,36.17S,175.03E,17.358999999999998,1.4789999999999992
410,2,1888,Auckland,NEW,New Zealand,36.17S,175.03E,17.014,1.1689999999999994
411,3,1888,Auckland,NEW,New Zealand,36.17S,175.03E,17.233999999999998,1.3589999999999987
412,4,1888,Auckland,NEW,New Zealand,36.17S,175.03E,14.876999999999997,1.0650000000000008
413,5,1888,Auckland,NEW,New Zealand,36.17S,175.03E,13.882,0.8750000000000016
414,6,1888,Auckland,NEW,New Zealand,36.17S,175.03E,12.144,1.2099999999999984
415,7,1888,Auckland,NEW,New Zealand,36.17S,175.03E,11.815999999999999,0.6670000000000008
416,8,1888,Auckland,NEW,New Zealand,36.17S,175.03E,12.237000000000002,0.7419999999999997
417,9,1888,Auckland,NEW,New Zealand,36.17S,175.03E,12.014000000000001,0.6639999999999999
418,10,1888,Auckland,NEW,New Zealand,36.17S,175.03E,13.043000000000001,1.1269999999999984
419,11,1888,Auckland,NEW,New Zealand,36.17S,175.03E,13.492999999999999,0.7040000000000014
420,12,1888,Auckland,NEW,New Zealand,36.17S,175.03E,14.642999999999997,1.678999999999999
421,1,1889,Auckland,NEW,New Zealand,36.17S,175.03E,18.507,0.7360000000000019
422,2,1889,Auckland,NEW,New Zealand,36.17S,175.03E,18.691,0.7269999999999991
423,3,1889,Auckland,NEW,New Zealand,36.17S,175.03E,17.621,0.7419999999999997
424,4,1889,Auckland,NEW,New Zealand,36.17S,175.03E,15.793,0.7929999999999993
425,5,1889,Auckland,NEW,New Zealand,36.17S,175.03E,14.181,0.5690000000000003
426,6,1889,Auckland,NEW,New Zealand,36.17S,175.03E,12.636,1.7000000000000013
427,7,1889,Auckland,NEW,New Zealand,36.17S,175.03E,11.744000000000002,1.084
428,8,1889,Auckland,NEW,New Zealand,36.17S,175.03E,11.563,0.8620000000000003
429,9,1889,Auckland,NEW,New Zealand,36.17S,175.03E,13.280000000000001,1.5379999999999998
430,10,1889,Auckland,NEW,New Zealand,36.17S,175.03E,13.789,0.8589999999999994
431,11,1889,Auckland,NEW,New Zealand,36.17S,175.03E,14.893,1.1789999999999996
432,12,1889,Auckland,NEW,New Zealand,36.17S,175.03E,17.052000000000003,0.8909999999999998
433,1,1890,Auckland,NEW,New Zealand,36.17S,175.03E,16.874,0.8639999999999995
434,2,1890,Auckland,NEW,New Zealand,36.17S,175.03E,18.93,1.2990000000000004
435,3,1890,Auckland,NEW,New Zealand,36.17S,175.03E,17.785000000000004,0.8879999999999989
436,4,1890,Auckland,NEW,New Zealand,36.17S,175.03E,16.697999999999997,0.885000000000002
437,5,1890,Auckland,NEW,New Zealand,36.17S,175.03E,13.990000000000002,1.101
438,6,1890,Auckland,NEW,New Zealand,36.17S,175.03E,13.176,1.062
439,7,1890,Auckland,NEW,New Zealand,36.17S,175.03E,12.054000000000002,1.058999999999999
440,8,1890,Auckland,NEW,New Zealand,36.17S,175.03E,11.792,0.6439999999999991
441,9,1890,Auckland,NEW,New Zealand,36.17S,175.03E,12.835,0.5899999999999986
442,10,1890,Auckland,NEW,New Zealand,36.17S,175.03E,14.290000000000001,0.7389999999999988
443,11,1890,Auckland,NEW,New Zealand,36.17S,175.03E,14.592,0.73
444,12,1890,Auckland,NEW,New Zealand,36.17S,175.03E,17.142999999999997,0.8800000000000018
445,1,1891,Auckland,NEW,New Zealand,36.17S,175.03E,17.648,0.6310000000000018
446,2,1891,Auckland,NEW,New Zealand,36.17S,175.03E,18.598,1.2519999999999993
447,3,1891,Auckland,NEW,New Zealand,36.17S,175.03E,17.601000000000003,0.5559999999999989
448,4,1891,Auckland,NEW,New Zealand,36.17S,175.03E,15.466,1.0900000000000019
449,5,1891,Auckland,NEW,New Zealand,36.17S,175.03E,13.491,0.5640000000000001
450,6,1891,Auckland,NEW,New Zealand,36.17S,175.03E,10.928999999999998,0.8239999999999981
451,7,1891,Auckland,NEW,New Zealand,36.17S,175.03E,11.070999999999998,0.5600000000000015
452,8,1891,Auckland,NEW,New Zealand,36.17S,175.03E,11.715000000000002,0.6879999999999993
453,10,1891,Auckland,NEW,New Zealand,36.17S,175.03E,13.568999999999999,0.7600000000000011
454,11,1891,Auckland,NEW,New Zealand,36.17S,175.03E,15.148,0.6430000000000015
455,12,1891,Auckland,NEW,New Zealand,36.17S,175.03E,17.951000000000004,0.7909999999999999
456,1,1892,Auckland,NEW,New Zealand,36.17S,175.03E,18.023,0.7620000000000005
457,2,1892,Auckland,NEW,New Zealand,36.17S,175.03E,18.493000000000002,0.7979999999999995
458,3,1892,Auckland,NEW,New Zealand,36.17S,175.03E,18.785,1.7129999999999985
459,4,1892,Auckland,NEW,New Zealand,36.17S,175.03E,16.718,1.2680000000000016
460,5,1892,Auckland,NEW,New Zealand,36.17S,175.03E,14.068000000000001,0.6480000000000017
461,6,1892,Auckland,NEW,New Zealand,36.17S,175.03E,12.593,0.6809999999999997
462,7,1892,Auckland,NEW,New Zealand,36.17S,175.03E,11.519,0.7380000000000011
463,8,1892,Auckland,NEW,New Zealand,36.17S,175.03E,12.428999999999998,0.5729999999999988
464,9,1892,Auckland,NEW,New Zealand,36.17S,175.03E,12.478,0.6210000000000014
465,10,1892,Auckland,NEW,New Zealand,36.17S,175.03E,13.687999999999997,0.7689999999999999
466,11,1892,Auckland,NEW,New Zealand,36.17S,175.03E,16.407,0.8589999999999994
467,12,1892,Auckland,NEW,New Zealand,36.17S,175.03E,16.322000000000003,1.3600000000000003
468,1,1893,Auckland,NEW,New Zealand,36.17S,175.03E,18.244000000000003,0.6910000000000002
469,2,1893,Auckland,NEW,New Zealand,36.17S,175.03E,18.657,0.7820000000000012
470,3,1893,Auckland,NEW,New Zealand,36.17S,175.03E,16.519999999999996,0.7520000000000001
471,4,1893,Auckland,NEW,New Zealand,36.17S,175.03E,16.494,0.6859999999999999
472,5,1893,Auckland,NEW,New Zealand,36.17S,175.03E,15.281999999999998,0.8750000000000016
473,6,1893,Auckland,NEW,New Zealand,36.17S,175.03E,12.666,1.0360000000000014
474,7,1893,Auckland,NEW,New Zealand,36.17S,175.03E,12.234,0.9480000000000012
475,8,1893,Auckland,NEW,New Zealand,36.17S,175.03E,12.884000000000002,0.7169999999999987
476,9,1893,Auckland,NEW,New Zealand,36.17S,175.03E,13.231000000000002,0.7350000000000002
477,10,1893,Auckland,NEW,New Zealand,36.17S,175.03E,14.641,0.9600000000000009
478,11,1893,Auckland,NEW,New Zealand,36.17S,175.03E,17.009,1.253000000000001
479,12,1893,Auckland,NEW,New Zealand,36.17S,175.03E,16.623,0.6579999999999981
480,1,1894,Auckland,NEW,New Zealand,36.17S,175.03E,19.164,0.5289999999999987
481,2,1894,Auckland,NEW,New Zealand,36.17S,175.03E,19.145,0.8920000000000015
482,3,1894,Auckland,NEW,New Zealand,36.17S,175.03E,17.774,1.0929999999999989
483,4,1894,Auckland,NEW,New Zealand,36.17S,175.03E,15.373,0.8659999999999989
484,5,1894,Auckland,NEW,New Zealand,36.17S,175.03E,14.035,0.8369999999999993
485,6,1894,Auckland,NEW,New Zealand,36.17S,175.03E,12.701,0.8800000000000018
486,7,1894,Auckland,NEW,New Zealand,36.17S,175.03E,11.556000000000003,1.3120000000000016
487,8,1894,Auckland,NEW,New Zealand,36.17S,175.03E,11.348999999999998,1.211
488,9,1894,Auckland,NEW,New Zealand,36.17S,175.03E,11.959000000000001,0.6409999999999982
489,10,1894,Auckland,NEW,New Zealand,36.17S,175.03E,13.597000000000001,0.7800000000000019
490,11,1894,Auckland,NEW,New Zealand,36.17S,175.03E,15.205,0.9049999999999988
491,12,1894,Auckland,NEW,New Zealand,36.17S,175.03E,18.043,0.7629999999999981
492,1,1895,Auckland,NEW,New Zealand,36.17S,175.03E,19.107000000000003,0.7199999999999996
493,2,1895,Auckland,NEW,New Zealand,36.17S,175.03E,18.994,0.5929999999999995
494,3,1895,Auckland,NEW,New Zealand,36.17S,175.03E,17.809,0.6289999999999986
495,4,1895,Auckland,NEW,New Zealand,36.17S,175.03E,15.32,0.8289999999999983
496,5,1895,Auckland,NEW,New Zealand,36.17S,175.03E,14.068999999999997,0.5080000000000003
497,6,1895,Auckland,NEW,New Zealand,36.17S,175.03E,12.379999999999999,0.49699999999999833
498,7,1895,Auckland,NEW,New Zealand,36.17S,175.03E,9.92,0.6990000000000012
499,8,1895,Auckland,NEW,New Zealand,36.17S,175.03E,10.579,0.6910000000000002
500,9,1895,Auckland,NEW,New Zealand,36.17S,175.03E,12.584999999999999,0.5600000000000015
501,10,1895,Auckland,NEW,New Zealand,36.17S,175.03E,13.475000000000001,0.5550000000000013
502,11,1895,Auckland,NEW,New Zealand,36.17S,175.03E,14.266,0.8979999999999992
503,12,1895,Auckland,NEW,New Zealand,36.17S,175.03E,17.572999999999997,0.7709999999999992
504,1,1896,Auckland,NEW,New Zealand,36.17S,175.03E,18.474000000000004,0.581
505,2,1896,Auckland,NEW,New Zealand,36.17S,175.03E,18.374,1.5589999999999984
506,3,1896,Auckland,NEW,New Zealand,36.17S,175.03E,18.616,0.7979999999999995
507,4,1896,Auckland,NEW,New Zealand,36.17S,175.03E,16.424,0.7289999999999984
508,5,1896,Auckland,NEW,New Zealand,36.17S,175.03E,14.189,0.7890000000000007
509,6,1896,Auckland,NEW,New Zealand,36.17S,175.03E,13.107,0.7239999999999982
510,7,1896,Auckland,NEW,New Zealand,36.17S,175.03E,11.89,0.6920000000000017
511,8,1896,Auckland,NEW,New Zealand,36.17S,175.03E,11.074,0.8750000000000016
512,9,1896,Auckland,NEW,New Zealand,36.17S,175.03E,13.048000000000002,0.8299999999999998
513,10,1896,Auckland,NEW,New Zealand,36.17S,175.03E,12.689000000000002,0.708
514,12,1896,Auckland,NEW,New Zealand,36.17S,175.03E,17.999000000000002,1.3220000000000018
515,1,1897,Auckland,NEW,New Zealand,36.17S,175.03E,18.489999999999995,0.9820000000000009
516,2,1897,Auckland,NEW,New Zealand,36.17S,175.03E,19.737000000000002,0.8230000000000004
517,3,1897,Auckland,NEW,New Zealand,36.17S,175.03E,18.092000000000002,0.5260000000000018
518,4,1897,Auckland,NEW,New Zealand,36.17S,175.03E,15.985000000000001,0.6149999999999997
519,5,1897,Auckland,NEW,New Zealand,36.17S,175.03E,14.498000000000003,0.928999999999998
520,6,1897,Auckland,NEW,New Zealand,36.17S,175.03E,12.405000000000001,0.5339999999999989
521,7,1897,Auckland,NEW,New Zealand,36.17S,175.03E,11.888000000000002,0.5679999999999986
522,8,1897,Auckland,NEW,New Zealand,36.17S,175.03E,11.491999999999999,0.5690000000000003
523,9,1897,Auckland,NEW,New Zealand,36.17S,175.03E,12.564,0.6450000000000008
524,10,1897,Auckland,NEW,New Zealand,36.17S,175.03E,13.127,0.6879999999999993
525,11,1897,Auckland,NEW,New Zealand,36.17S,175.03E,14.918,0.8920000000000015
526,12,1897,Auckland,NEW,New Zealand,36.17S,175.03E,16.313000000000002,0.6450000000000008
527,1,1898,Auckland,NEW,New Zealand,36.17S,175.03E,17.88,0.9269999999999988
528,2,1898,Auckland,NEW,New Zealand,36.17S,175.03E,17.248,0.6160000000000012
529,3,1898,Auckland,NEW,New Zealand,36.17S,175.03E,16.99,0.7870000000000014
530,4,1898,Auckland,NEW,New Zealand,36.17S,175.03E,16.214000000000002,0.777000000000001
531,5,1898,Auckland,NEW,New Zealand,36.17S,175.03E,14.360000000000001,0.7639999999999998
532,6,1898,Auckland,NEW,New Zealand,36.17S,175.03E,12.558,0.4679999999999988
533,7,1898,Auckland,NEW,New Zealand,36.17S,175.03E,11.997,0.4380000000000016
534,8,1898,Auckland,NEW,New Zealand,36.17S,175.03E,11.624000000000002,0.4629999999999986
535,9,1898,Auckland,NEW,New Zealand,36.17S,175.03E,12.449999999999998,0.4250000000000003
536,10,1898,Auckland,NEW,New Zealand,36.17S,175.03E,13.181,0.41100000000000136
537,11,1898,Auckland,NEW,New Zealand,36.17S,175.03E,15.524999999999999,1.1539999999999988
538,12,1898,Auckland,NEW,New Zealand,36.17S,175.03E,17.384,0.7720000000000008
539,1,1899,Auckland,NEW,New Zealand,36.17S,175.03E,18.332000000000004,1.0500000000000003
540,2,1899,Auckland,NEW,New Zealand,36.17S,175.03E,18.575000000000003,1.2199999999999989
541,3,1899,Auckland,NEW,New Zealand,36.17S,175.03E,18.005999999999997,0.552999999999998
542,4,1899,Auckland,NEW,New Zealand,36.17S,175.03E,16.973,0.8319999999999992
543,5,1899,Auckland,NEW,New Zealand,36.17S,175.03E,13.379,0.5359999999999983
544,6,1899,Auckland,NEW,New Zealand,36.17S,175.03E,12.628000000000002,0.5609999999999992
545,7,1899,Auckland,NEW,New Zealand,36.17S,175.03E,10.439,0.6380000000000012
546,8,1899,Auckland,NEW,New Zealand,36.17S,175.03E,11.268,0.6579999999999981
547,9,1899,Auckland,NEW,New Zealand,36.17S,175.03E,12.637999999999998,0.6069999999999985
